date,store,item,sales
2023-10-01,5,4,79.0
2023-10-02,5,4,72.0
2023-10-03,5,4,76.0
2023-10-04,5,4,75.0
2023-10-05,5,4,78.0
2023-10-06,5,4,78.0
2023-10-07,5,4,82.0
2023-10-08,5,4,82.0
2023-10-09,5,4,70.0
2023-10-10,5,4,72.0
2023-10-11,5,4,81.0
2023-10-12,5,4,74.0
2023-10-13,5,4,81.0
2023-10-14,5,4,79.0
2023-10-15,5,4,79.0
2023-10-16,5,4,70.0
2023-10-17,5,4,78.0
2023-10-18,5,4,70.0
2023-10-19,5,4,70.0
2023-10-20,5,4,77.0
2023-10-21,5,4,80.0
2023-10-22,5,4,72.0
2023-10-23,5,4,72.0
2023-10-24,5,4,72.0
2023-10-25,5,4,72.0
2023-10-26,5,4,72.0
2023-10-27,5,4,81.0
2023-10-28,5,4,79.0
2023-10-29,5,4,66.0
2023-10-30,5,4,74.0
2023-10-31,5,4,77.0
2023-11-01,5,4,77.0
2023-11-02,5,4,74.0
2023-11-03,5,4,86.0
2023-11-04,5,4,80.0
2023-11-05,5,4,77.0
2023-11-06,5,4,78.0
2023-11-07,5,4,81.0
2023-11-08,5,4,80.0
2023-11-09,5,4,79.0
2023-11-10,5,4,87.0
2023-11-11,5,4,81.0
2023-11-12,5,4,83.0
2023-11-13,5,4,69.0
2023-11-14,5,4,82.0
2023-11-15,5,4,76.0
2023-11-16,5,4,79.0
2023-11-17,5,4,88.0
2023-11-18,5,4,86.0
2023-11-19,5,4,79.0
2023-11-20,5,4,81.0
2023-11-21,5,4,74.0
2023-11-22,5,4,74.0
2023-11-23,5,4,79.0
2023-11-24,5,4,84.0
2023-11-25,5,4,83.0
2023-11-26,5,4,82.0
2023-11-27,5,4,82.0
2023-11-28,5,4,75.0
2023-11-29,5,4,79.0
2023-11-30,5,4,73.0
2023-12-01,5,4,84.0
2023-12-02,5,4,86.0
2023-12-03,5,4,83.0
2023-12-04,5,4,81.0
2023-12-05,5,4,84.0
2023-12-06,5,4,83.0
2023-12-07,5,4,86.0
2023-12-08,5,4,91.0
2023-12-09,5,4,86.0
2023-12-10,5,4,86.0
2023-12-11,5,4,81.0
2023-12-12,5,4,84.0
2023-12-13,5,4,82.0
2023-12-14,5,4,87.0
2023-12-15,5,4,91.0
2023-12-16,5,4,87.0
2023-12-17,5,4,82.0
2023-12-18,5,4,93.0
2023-12-19,5,4,79.0
2023-12-20,5,4,81.0
2023-12-21,5,4,81.0
2023-12-22,5,4,86.0
2023-12-23,5,4,86.0
2023-12-24,5,4,83.0
2023-12-25,5,4,85.0
2023-12-26,5,4,78.0
2023-12-27,5,4,82.0
2023-12-28,5,4,81.0
2023-12-29,5,4,86.0
2023-12-30,5,4,92.0
2023-12-31,5,4,81.0
2021-01-01,5,5,95.0
2021-01-02,5,5,102.0
2021-01-03,5,5,97.0
2021-01-04,5,5,94.0
2021-01-05,5,5,91.0
2021-01-06,5,5,93.0
2021-01-07,5,5,92.0
2021-01-08,5,5,99.0
2021-01-09,5,5,102.0
2021-01-10,5,5,93.0
2021-01-11,5,5,94.0
2021-01-12,5,5,92.0
2021-01-13,5,5,96.0
2021-01-14,5,5,95.0
2021-01-15,5,5,94.0
2021-01-16,5,5,94.0
2021-01-17,5,5,93.0
2021-01-18,5,5,96.0
2021-01-19,5,5,97.0
2021-01-20,5,5,96.0
2021-01-21,5,5,93.0
2021-01-22,5,5,104.0
2021-01-23,5,5,97.0
2021-01-24,5,5,93.0
2021-01-25,5,5,89.0
2021-01-26,5,5,93.0
2021-01-27,5,5,91.0
2021-01-28,5,5,98.0
2021-01-29,5,5,104.0
2021-01-30,5,5,100.0
2021-01-31,5,5,95.0
2021-02-01,5,5,95.0
2021-02-02,5,5,90.0
2021-02-03,5,5,95.0
2021-02-04,5,5,99.0
2021-02-05,5,5,105.0
2021-02-06,5,5,102.0
2021-02-07,5,5,99.0
2021-02-08,5,5,96.0
2021-02-09,5,5,94.0
2021-02-10,5,5,99.0
2021-02-11,5,5,95.0
2021-02-12,5,5,106.0
2021-02-13,5,5,97.0
2021-02-14,5,5,96.0
2021-02-15,5,5,99.0
2021-02-16,5,5,99.0
2021-02-17,5,5,97.0
2021-02-18,5,5,98.0
2021-02-19,5,5,104.0
2021-02-20,5,5,99.0
2021-02-21,5,5,96.0
2021-02-22,5,5,98.0
2021-02-23,5,5,99.0
2021-02-24,5,5,97.0
2021-02-25,5,5,96.0
2021-02-26,5,5,99.0
2021-02-27,5,5,105.0
2021-02-28,5,5,99.0
2021-03-01,5,5,102.0
2021-03-02,5,5,95.0
2021-03-03,5,5,99.0
2021-03-04,5,5,96.0
2021-03-05,5,5,105.0
2021-03-06,5,5,113.0
2021-03-07,5,5,101.0
2021-03-08,5,5,96.0
2021-03-09,5,5,98.0
2021-03-10,5,5,97.0
2021-03-11,5,5,99.0
2021-03-12,5,5,100.0
2021-03-13,5,5,106.0
2021-03-14,5,5,92.0
2021-03-15,5,5,94.0
2021-03-16,5,5,105.0
2021-03-17,5,5,97.0
2021-03-18,5,5,103.0
2021-03-19,5,5,102.0
2021-03-20,5,5,98.0
2021-03-21,5,5,95.0
2021-03-22,5,5,107.0
2021-03-23,5,5,94.0
2021-03-24,5,5,104.0
2021-03-25,5,5,100.0
2021-03-26,5,5,105.0
2021-03-27,5,5,102.0
2021-03-28,5,5,96.0
2021-03-29,5,5,100.0
2021-03-30,5,5,103.0
2021-03-31,5,5,99.0
2021-04-01,5,5,99.0
2021-04-02,5,5,102.0
2021-04-03,5,5,110.0
2021-04-04,5,5,98.0
2021-04-05,5,5,103.0
2021-04-06,5,5,94.0
2021-04-07,5,5,97.0
2021-04-08,5,5,100.0
2021-04-09,5,5,104.0
2021-04-10,5,5,105.0
2021-04-11,5,5,94.0
2021-04-12,5,5,96.0
2021-04-13,5,5,95.0
2021-04-14,5,5,97.0
2021-04-15,5,5,97.0
2021-04-16,5,5,102.0
2021-04-17,5,5,105.0
2021-04-18,5,5,94.0
2021-04-19,5,5,91.0
2021-04-20,5,5,95.0
2021-04-21,5,5,104.0
2021-04-22,5,5,99.0
2021-04-23,5,5,101.0
2021-04-24,5,5,105.0
2021-04-25,5,5,97.0
2021-04-26,5,5,98.0
2021-04-27,5,5,100.0
2021-04-28,5,5,98.0
2021-04-29,5,5,98.0
2021-04-30,5,5,108.0
2021-05-01,5,5,101.0
2021-05-02,5,5,94.0
2021-05-03,5,5,94.0
2021-05-04,5,5,92.0
2021-05-05,5,5,90.0
2021-05-06,5,5,96.0
2021-05-07,5,5,103.0
2021-05-08,5,5,101.0
2021-05-09,5,5,95.0
2021-05-10,5,5,91.0
2021-05-11,5,5,92.0
2021-05-12,5,5,90.0
2021-05-13,5,5,93.0
2021-05-14,5,5,102.0
2021-05-15,5,5,97.0
2021-05-16,5,5,93.0
2021-05-17,5,5,96.0
2021-05-18,5,5,97.0
2021-05-19,5,5,89.0
2021-05-20,5,5,92.0
2021-05-21,5,5,97.0
2021-05-22,5,5,97.0
2021-05-23,5,5,92.0
2021-05-24,5,5,88.0
2021-05-25,5,5,92.0
2021-05-26,5,5,94.0
2021-05-27,5,5,90.0
2021-05-28,5,5,98.0
2021-05-29,5,5,100.0
2021-05-30,5,5,94.0
2021-05-31,5,5,89.0
2021-06-01,5,5,91.0
2021-06-02,5,5,91.0
2021-06-03,5,5,86.0
2021-06-04,5,5,100.0
2021-06-05,5,5,96.0
2021-06-06,5,5,89.0
2021-06-07,5,5,91.0
2021-06-08,5,5,85.0
2021-06-09,5,5,87.0
2021-06-10,5,5,90.0
2021-06-11,5,5,92.0
2021-06-12,5,5,93.0
2021-06-13,5,5,90.0
2021-06-14,5,5,89.0
2021-06-15,5,5,89.0
2021-06-16,5,5,89.0
2021-06-17,5,5,88.0
2021-06-18,5,5,97.0
2021-06-19,5,5,101.0
2021-06-20,5,5,89.0
2021-06-21,5,5,92.0
2021-06-22,5,5,87.0
2021-06-23,5,5,87.0
2021-06-24,5,5,86.0
2021-06-25,5,5,92.0
2021-06-26,5,5,94.0
2021-06-27,5,5,91.0
2021-06-28,5,5,92.0
2021-06-29,5,5,87.0
2021-06-30,5,5,88.0
2021-07-01,5,5,84.0
2021-07-02,5,5,90.0
2021-07-03,5,5,91.0
2021-07-04,5,5,82.0
2021-07-05,5,5,83.0
2021-07-06,5,5,88.0
2021-07-07,5,5,83.0
2021-07-08,5,5,82.0
2021-07-09,5,5,89.0
2021-07-10,5,5,90.0
2021-07-11,5,5,79.0
2021-07-12,5,5,82.0
2021-07-13,5,5,85.0
2021-07-14,5,5,90.0
2021-07-15,5,5,82.0
2021-07-16,5,5,92.0
2021-07-17,5,5,90.0
2021-07-18,5,5,87.0
2021-07-19,5,5,82.0
2021-07-20,5,5,87.0
2021-07-21,5,5,88.0
2021-07-22,5,5,88.0
2021-07-23,5,5,94.0
2021-07-24,5,5,90.0
2021-07-25,5,5,85.0
2021-07-26,5,5,82.0
2021-07-27,5,5,77.0
2021-07-28,5,5,84.0
2021-07-29,5,5,83.0
2021-07-30,5,5,92.0
2021-07-31,5,5,92.0
2021-08-01,5,5,77.0
2021-08-02,5,5,87.0
2021-08-03,5,5,81.0
2021-08-04,5,5,76.0
2021-08-05,5,5,76.0
2021-08-06,5,5,79.0
2021-08-07,5,5,88.0
2021-08-08,5,5,78.0
2021-08-09,5,5,77.0
2021-08-10,5,5,78.0
2021-08-11,5,5,79.0
2021-08-12,5,5,82.0
2021-08-13,5,5,81.0
2021-08-14,5,5,83.0
2021-08-15,5,5,81.0
2021-08-16,5,5,78.0
2021-08-17,5,5,82.0
2021-08-18,5,5,78.0
2021-08-19,5,5,85.0
2021-08-20,5,5,87.0
2021-08-21,5,5,90.0
2021-08-22,5,5,81.0
2021-08-23,5,5,82.0
2021-08-24,5,5,78.0
2021-08-25,5,5,83.0
2021-08-26,5,5,81.0
2021-08-27,5,5,83.0
2021-08-28,5,5,80.0
2021-08-29,5,5,80.0
2021-08-30,5,5,84.0
2021-08-31,5,5,77.0
2021-09-01,5,5,76.0
2021-09-02,5,5,78.0
2021-09-03,5,5,88.0
2021-09-04,5,5,79.0
2021-09-05,5,5,77.0
2021-09-06,5,5,76.0
2021-09-07,5,5,80.0
2021-09-08,5,5,78.0
2021-09-09,5,5,78.0
2021-09-10,5,5,84.0
2021-09-11,5,5,87.0
2021-09-12,5,5,82.0
2021-09-13,5,5,82.0
2021-09-14,5,5,80.0
2021-09-15,5,5,83.0
2021-09-16,5,5,76.0
2021-09-17,5,5,86.0
2021-09-18,5,5,92.0
2021-09-19,5,5,73.0
2021-09-20,5,5,77.0
2021-09-21,5,5,75.0
2021-09-22,5,5,79.0
2021-09-23,5,5,83.0
2021-09-24,5,5,86.0
2021-09-25,5,5,84.0
2021-09-26,5,5,80.0
2021-09-27,5,5,78.0
2021-09-28,5,5,79.0
2021-09-29,5,5,80.0
2021-09-30,5,5,84.0
2021-10-01,5,5,87.0
2021-10-02,5,5,87.0
2021-10-03,5,5,86.0
2021-10-04,5,5,74.0
2021-10-05,5,5,80.0
2021-10-06,5,5,78.0
2021-10-07,5,5,79.0
2021-10-08,5,5,88.0
2021-10-09,5,5,89.0
2021-10-10,5,5,78.0
2021-10-11,5,5,82.0
2021-10-12,5,5,77.0
2021-10-13,5,5,76.0
2021-10-14,5,5,80.0
2021-10-15,5,5,85.0
2021-10-16,5,5,90.0
2021-10-17,5,5,86.0
2021-10-18,5,5,78.0
2021-10-19,5,5,74.0
2021-10-20,5,5,76.0
2021-10-21,5,5,77.0
2021-10-22,5,5,87.0
2021-10-23,5,5,85.0
2021-10-24,5,5,76.0
2021-10-25,5,5,85.0
2021-10-26,5,5,82.0
2021-10-27,5,5,85.0
2021-10-28,5,5,74.0
2021-10-29,5,5,90.0
2021-10-30,5,5,85.0
2021-10-31,5,5,79.0
2021-11-01,5,5,84.0
2021-11-02,5,5,81.0
2021-11-03,5,5,83.0
2021-11-04,5,5,86.0
2021-11-05,5,5,84.0
2021-11-06,5,5,94.0
2021-11-07,5,5,85.0
2021-11-08,5,5,83.0
2021-11-09,5,5,86.0
2021-11-10,5,5,85.0
2021-11-11,5,5,82.0
2021-11-12,5,5,87.0
2021-11-13,5,5,94.0
2021-11-14,5,5,79.0
2021-11-15,5,5,83.0
2021-11-16,5,5,79.0
2021-11-17,5,5,85.0
2021-11-18,5,5,83.0
2021-11-19,5,5,86.0
2021-11-20,5,5,87.0
2021-11-21,5,5,84.0
2021-11-22,5,5,84.0
2021-11-23,5,5,78.0
2021-11-24,5,5,81.0
2021-11-25,5,5,84.0
2021-11-26,5,5,93.0
2021-11-27,5,5,92.0
2021-11-28,5,5,82.0
2021-11-29,5,5,87.0
2021-11-30,5,5,83.0
2021-12-01,5,5,79.0
2021-12-02,5,5,93.0
2021-12-03,5,5,96.0
2021-12-04,5,5,95.0
2021-12-05,5,5,89.0
2021-12-06,5,5,89.0
2021-12-07,5,5,89.0
2021-12-08,5,5,88.0
2021-12-09,5,5,87.0
2021-12-10,5,5,95.0
2021-12-11,5,5,92.0
2021-12-12,5,5,85.0
2021-12-13,5,5,89.0
2021-12-14,5,5,91.0
2021-12-15,5,5,86.0
2021-12-16,5,5,87.0
2021-12-17,5,5,89.0
2021-12-18,5,5,91.0
2021-12-19,5,5,85.0
2021-12-20,5,5,91.0
2021-12-21,5,5,83.0
2021-12-22,5,5,90.0
2021-12-23,5,5,88.0
2021-12-24,5,5,96.0
2021-12-25,5,5,98.0
2021-12-26,5,5,88.0
2021-12-27,5,5,92.0
2021-12-28,5,5,93.0
2021-12-29,5,5,93.0
2021-12-30,5,5,87.0
2021-12-31,5,5,89.0
2022-01-01,5,5,99.0
2022-01-02,5,5,94.0
2022-01-03,5,5,88.0
2022-01-04,5,5,94.0
2022-01-05,5,5,86.0
2022-01-06,5,5,98.0
2022-01-07,5,5,101.0
2022-01-08,5,5,97.0
2022-01-09,5,5,94.0
2022-01-10,5,5,94.0
2022-01-11,5,5,95.0
2022-01-12,5,5,94.0
2022-01-13,5,5,96.0
2022-01-14,5,5,96.0
2022-01-15,5,5,99.0
2022-01-16,5,5,99.0
2022-01-17,5,5,92.0
2022-01-18,5,5,94.0
2022-01-19,5,5,91.0
2022-01-20,5,5,100.0
2022-01-21,5,5,100.0
2022-01-22,5,5,96.0
2022-01-23,5,5,97.0
2022-01-24,5,5,90.0
2022-01-25,5,5,96.0
2022-01-26,5,5,97.0
2022-01-27,5,5,100.0
2022-01-28,5,5,100.0
2022-01-29,5,5,100.0
2022-01-30,5,5,87.0
2022-01-31,5,5,92.0
2022-02-01,5,5,95.0
2022-02-02,5,5,97.0
2022-02-03,5,5,96.0
2022-02-04,5,5,106.0
2022-02-05,5,5,102.0
2022-02-06,5,5,99.0
2022-02-07,5,5,97.0
2022-02-08,5,5,95.0
2022-02-09,5,5,95.0
2022-02-10,5,5,98.0
2022-02-11,5,5,107.0
2022-02-12,5,5,101.0
2022-02-13,5,5,97.0
2022-02-14,5,5,99.0
2022-02-15,5,5,97.0
2022-02-16,5,5,92.0
2022-02-17,5,5,99.0
2022-02-18,5,5,99.0
2022-02-19,5,5,99.0
2022-02-20,5,5,93.0
2022-02-21,5,5,97.0
2022-02-22,5,5,94.0
2022-02-23,5,5,93.0
2022-02-24,5,5,98.0
2022-02-25,5,5,103.0
2022-02-26,5,5,105.0
2022-02-27,5,5,95.0
2022-02-28,5,5,97.0
2022-03-01,5,5,101.0
2022-03-02,5,5,95.0
2022-03-03,5,5,97.0
2022-03-04,5,5,108.0
2022-03-05,5,5,105.0
2022-03-06,5,5,98.0
2022-03-07,5,5,98.0
2022-03-08,5,5,102.0
2022-03-09,5,5,98.0
2022-03-10,5,5,99.0
2022-03-11,5,5,104.0
2022-03-12,5,5,100.0
2022-03-13,5,5,100.0
2022-03-14,5,5,96.0
2022-03-15,5,5,95.0
2022-03-16,5,5,93.0
2022-03-17,5,5,94.0
2022-03-18,5,5,98.0
2022-03-19,5,5,101.0
2022-03-20,5,5,97.0
2022-03-21,5,5,102.0
2022-03-22,5,5,99.0
2022-03-23,5,5,99.0
2022-03-24,5,5,102.0
2022-03-25,5,5,96.0
2022-03-26,5,5,106.0
2022-03-27,5,5,99.0
2022-03-28,5,5,101.0
2022-03-29,5,5,93.0
2022-03-30,5,5,97.0
2022-03-31,5,5,96.0
2022-04-01,5,5,99.0
2022-04-02,5,5,110.0
2022-04-03,5,5,96.0
2022-04-04,5,5,100.0
2022-04-05,5,5,99.0
2022-04-06,5,5,93.0
2022-04-07,5,5,96.0
2022-04-08,5,5,103.0
2022-04-09,5,5,104.0
2022-04-10,5,5,98.0
2022-04-11,5,5,102.0
2022-04-12,5,5,100.0
2022-04-13,5,5,99.0
2022-04-14,5,5,100.0
2022-04-15,5,5,107.0
2022-04-16,5,5,101.0
2022-04-17,5,5,92.0
2022-04-18,5,5,95.0
2022-04-19,5,5,93.0
2022-04-20,5,5,94.0
2022-04-21,5,5,98.0
2022-04-22,5,5,102.0
2022-04-23,5,5,105.0
2022-04-24,5,5,98.0
2022-04-25,5,5,98.0
2022-04-26,5,5,93.0
2022-04-27,5,5,95.0
2022-04-28,5,5,91.0
2022-04-29,5,5,105.0
2022-04-30,5,5,109.0
2022-05-01,5,5,94.0
2022-05-02,5,5,94.0
2022-05-03,5,5,92.0
2022-05-04,5,5,93.0
2022-05-05,5,5,97.0
2022-05-06,5,5,100.0
2022-05-07,5,5,101.0
2022-05-08,5,5,97.0
2022-05-09,5,5,97.0
2022-05-10,5,5,94.0
2022-05-11,5,5,94.0
2022-05-12,5,5,92.0
2022-05-13,5,5,101.0
2022-05-14,5,5,98.0
2022-05-15,5,5,95.0
2022-05-16,5,5,97.0
2022-05-17,5,5,88.0
2022-05-18,5,5,88.0
2022-05-19,5,5,93.0
2022-05-20,5,5,102.0
2022-05-21,5,5,100.0
2022-05-22,5,5,90.0
2022-05-23,5,5,96.0
2022-05-24,5,5,99.0
2022-05-25,5,5,91.0
2022-05-26,5,5,91.0
2022-05-27,5,5,100.0
2022-05-28,5,5,99.0
2022-05-29,5,5,97.0
2022-05-30,5,5,94.0
2022-05-31,5,5,93.0
2022-06-01,5,5,87.0
2022-06-02,5,5,84.0
2022-06-03,5,5,99.0
2022-06-04,5,5,96.0
2022-06-05,5,5,88.0
2022-06-06,5,5,89.0
2022-06-07,5,5,88.0
2022-06-08,5,5,83.0
2022-06-09,5,5,84.0
2022-06-10,5,5,94.0
2022-06-11,5,5,94.0
2022-06-12,5,5,89.0
2022-06-13,5,5,94.0
2022-06-14,5,5,88.0
2022-06-15,5,5,86.0
2022-06-16,5,5,89.0
2022-06-17,5,5,90.0
2022-06-18,5,5,95.0
2022-06-19,5,5,86.0
2022-06-20,5,5,89.0
2022-06-21,5,5,88.0
2022-06-22,5,5,88.0
2022-06-23,5,5,90.0
2022-06-24,5,5,97.0
2022-06-25,5,5,101.0
2022-06-26,5,5,91.0
2022-06-27,5,5,88.0
2022-06-28,5,5,87.0
2022-06-29,5,5,90.0
2022-06-30,5,5,93.0
2022-07-01,5,5,92.0
2022-07-02,5,5,87.0
2022-07-03,5,5,85.0
2022-07-04,5,5,84.0
2022-07-05,5,5,87.0
2022-07-06,5,5,84.0
2022-07-07,5,5,84.0
2022-07-08,5,5,86.0
2022-07-09,5,5,92.0
2022-07-10,5,5,79.0
2022-07-11,5,5,84.0
2022-07-12,5,5,82.0
2022-07-13,5,5,82.0
2022-07-14,5,5,85.0
2022-07-15,5,5,90.0
2022-07-16,5,5,82.0
2022-07-17,5,5,83.0
2022-07-18,5,5,82.0
2022-07-19,5,5,87.0
2022-07-20,5,5,80.0
2022-07-21,5,5,89.0
2022-07-22,5,5,92.0
2022-07-23,5,5,89.0
2022-07-24,5,5,82.0
2022-07-25,5,5,82.0
2022-07-26,5,5,85.0
2022-07-27,5,5,81.0
2022-07-28,5,5,83.0
2022-07-29,5,5,86.0
2022-07-30,5,5,92.0
2022-07-31,5,5,84.0
2022-08-01,5,5,78.0
2022-08-02,5,5,79.0
2022-08-03,5,5,78.0
2022-08-04,5,5,81.0
2022-08-05,5,5,82.0
2022-08-06,5,5,89.0
2022-08-07,5,5,80.0
2022-08-08,5,5,79.0
2022-08-09,5,5,82.0
2022-08-10,5,5,81.0
2022-08-11,5,5,77.0
2022-08-12,5,5,90.0
2022-08-13,5,5,78.0
2022-08-14,5,5,83.0
2022-08-15,5,5,79.0
2022-08-16,5,5,83.0
2022-08-17,5,5,84.0
2022-08-18,5,5,79.0
2022-08-19,5,5,85.0
2022-08-20,5,5,87.0
2022-08-21,5,5,76.0
2022-08-22,5,5,79.0
2022-08-23,5,5,79.0
2022-08-24,5,5,76.0
2022-08-25,5,5,78.0
2022-08-26,5,5,88.0
2022-08-27,5,5,88.0
2022-08-28,5,5,79.0
2022-08-29,5,5,80.0
2022-08-30,5,5,79.0
2022-08-31,5,5,75.0
2022-09-01,5,5,75.0
2022-09-02,5,5,87.0
2022-09-03,5,5,88.0
2022-09-04,5,5,76.0
2022-09-05,5,5,82.0
2022-09-06,5,5,75.0
2022-09-07,5,5,77.0
2022-09-08,5,5,78.0
2022-09-09,5,5,84.0
2022-09-10,5,5,82.0
2022-09-11,5,5,79.0
2022-09-12,5,5,81.0
2022-09-13,5,5,74.0
2022-09-14,5,5,79.0
2022-09-15,5,5,81.0
2022-09-16,5,5,83.0
2022-09-17,5,5,83.0
2022-09-18,5,5,76.0
2022-09-19,5,5,85.0
2022-09-20,5,5,83.0
2022-09-21,5,5,78.0
2022-09-22,5,5,82.0
2022-09-23,5,5,83.0
2022-09-24,5,5,84.0
2022-09-25,5,5,75.0
2022-09-26,5,5,73.0
2022-09-27,5,5,77.0
2022-09-28,5,5,77.0
2022-09-29,5,5,80.0
2022-09-30,5,5,87.0
2022-10-01,5,5,86.0
2022-10-02,5,5,77.0
2022-10-03,5,5,78.0
2022-10-04,5,5,85.0
2022-10-05,5,5,82.0
2022-10-06,5,5,84.0
2022-10-07,5,5,91.0
2022-10-08,5,5,84.0
2022-10-09,5,5,82.0
2022-10-10,5,5,77.0
2022-10-11,5,5,83.0
2022-10-12,5,5,82.0
2022-10-13,5,5,74.0
2022-10-14,5,5,87.0
2022-10-15,5,5,83.0
2022-10-16,5,5,79.0
2022-10-17,5,5,78.0
2022-10-18,5,5,83.0
2022-10-19,5,5,78.0
2022-10-20,5,5,76.0
2022-10-21,5,5,83.0
2022-10-22,5,5,85.0
2022-10-23,5,5,81.0
2022-10-24,5,5,83.0
2022-10-25,5,5,81.0
2022-10-26,5,5,82.0
2022-10-27,5,5,82.0
2022-10-28,5,5,88.0
2022-10-29,5,5,89.0
2022-10-30,5,5,87.0
2022-10-31,5,5,82.0
2022-11-01,5,5,84.0
2022-11-02,5,5,82.0
2022-11-03,5,5,84.0
2022-11-04,5,5,93.0
2022-11-05,5,5,86.0
2022-11-06,5,5,87.0
2022-11-07,5,5,82.0
2022-11-08,5,5,83.0
2022-11-09,5,5,85.0
2022-11-10,5,5,82.0
2022-11-11,5,5,91.0
2022-11-12,5,5,86.0
2022-11-13,5,5,86.0
2022-11-14,5,5,84.0
2022-11-15,5,5,84.0
2022-11-16,5,5,84.0
2022-11-17,5,5,83.0
2022-11-18,5,5,91.0
2022-11-19,5,5,89.0
2022-11-20,5,5,83.0
2022-11-21,5,5,78.0
2022-11-22,5,5,88.0
2022-11-23,5,5,80.0
2022-11-24,5,5,88.0
2022-11-25,5,5,89.0
2022-11-26,5,5,93.0
2022-11-27,5,5,87.0
2022-11-28,5,5,86.0
2022-11-29,5,5,84.0
2022-11-30,5,5,80.0
2022-12-01,5,5,88.0
2022-12-02,5,5,94.0
2022-12-03,5,5,94.0
2022-12-04,5,5,85.0
2022-12-05,5,5,88.0
2022-12-06,5,5,80.0
2022-12-07,5,5,88.0
2022-12-08,5,5,89.0
2022-12-09,5,5,92.0
2022-12-10,5,5,94.0
2022-12-11,5,5,89.0
2022-12-12,5,5,92.0
2022-12-13,5,5,92.0
2022-12-14,5,5,89.0
2022-12-15,5,5,88.0
2022-12-16,5,5,96.0
2022-12-17,5,5,100.0
2022-12-18,5,5,90.0
2022-12-19,5,5,89.0
2022-12-20,5,5,92.0
2022-12-21,5,5,89.0
2022-12-22,5,5,86.0
2022-12-23,5,5,96.0
2022-12-24,5,5,95.0
2022-12-25,5,5,88.0
2022-12-26,5,5,90.0
2022-12-27,5,5,83.0
2022-12-28,5,5,87.0
2022-12-29,5,5,86.0
2022-12-30,5,5,92.0
2022-12-31,5,5,94.0
2023-01-01,5,5,91.0
2023-01-02,5,5,99.0
2023-01-03,5,5,95.0
2023-01-04,5,5,91.0
2023-01-05,5,5,88.0
2023-01-06,5,5,98.0
2023-01-07,5,5,99.0
2023-01-08,5,5,92.0
2023-01-09,5,5,101.0
2023-01-10,5,5,89.0
2023-01-11,5,5,94.0
2023-01-12,5,5,93.0
2023-01-13,5,5,99.0
2023-01-14,5,5,94.0
2023-01-15,5,5,93.0
2023-01-16,5,5,94.0
2023-01-17,5,5,96.0
2023-01-18,5,5,95.0
2023-01-19,5,5,97.0
2023-01-20,5,5,93.0
2023-01-21,5,5,99.0
2023-01-22,5,5,101.0
2023-01-23,5,5,97.0
2023-01-24,5,5,89.0
2023-01-25,5,5,94.0
2023-01-26,5,5,90.0
2023-01-27,5,5,98.0
2023-01-28,5,5,106.0
2023-01-29,5,5,96.0
2023-01-30,5,5,89.0
2023-01-31,5,5,91.0
2023-02-01,5,5,97.0
2023-02-02,5,5,96.0
2023-02-03,5,5,104.0
2023-02-04,5,5,101.0
2023-02-05,5,5,96.0
2023-02-06,5,5,95.0
2023-02-07,5,5,96.0
2023-02-08,5,5,99.0
2023-02-09,5,5,98.0
2023-02-10,5,5,101.0
2023-02-11,5,5,107.0
2023-02-12,5,5,100.0
2023-02-13,5,5,97.0
2023-02-14,5,5,96.0
2023-02-15,5,5,102.0
2023-02-16,5,5,102.0
2023-02-17,5,5,99.0
2023-02-18,5,5,107.0
2023-02-19,5,5,102.0
2023-02-20,5,5,99.0
2023-02-21,5,5,96.0
2023-02-22,5,5,96.0
2023-02-23,5,5,102.0
2023-02-24,5,5,106.0
2023-02-25,5,5,105.0
2023-02-26,5,5,104.0
2023-02-27,5,5,94.0
2023-02-28,5,5,97.0
2023-03-01,5,5,99.0
2023-03-02,5,5,98.0
2023-03-03,5,5,99.0
2023-03-04,5,5,108.0
2023-03-05,5,5,96.0
2023-03-06,5,5,96.0
2023-03-07,5,5,97.0
2023-03-08,5,5,98.0
2023-03-09,5,5,98.0
2023-03-10,5,5,107.0
2023-03-11,5,5,108.0
2023-03-12,5,5,98.0
2023-03-13,5,5,97.0
2023-03-14,5,5,98.0
2023-03-15,5,5,96.0
2023-03-16,5,5,98.0
2023-03-17,5,5,102.0
2023-03-18,5,5,111.0
2023-03-19,5,5,99.0
2023-03-20,5,5,97.0
2023-03-21,5,5,101.0
2023-03-22,5,5,95.0
2023-03-23,5,5,96.0
2023-03-24,5,5,106.0
2023-03-25,5,5,105.0
2023-03-26,5,5,102.0
2023-03-27,5,5,90.0
2023-03-28,5,5,101.0
2023-03-29,5,5,97.0
2023-03-30,5,5,95.0
2023-03-31,5,5,99.0
2023-04-01,5,5,102.0
2023-04-02,5,5,102.0
2023-04-03,5,5,100.0
2023-04-04,5,5,102.0
2023-04-05,5,5,97.0
2023-04-06,5,5,98.0
2023-04-07,5,5,98.0
2023-04-08,5,5,98.0
2023-04-09,5,5,97.0
2023-04-10,5,5,93.0
2023-04-11,5,5,95.0
2023-04-12,5,5,97.0
2023-04-13,5,5,101.0
2023-04-14,5,5,103.0
2023-04-15,5,5,99.0
2023-04-16,5,5,92.0
2023-04-17,5,5,98.0
2023-04-18,5,5,95.0
2023-04-19,5,5,98.0
2023-04-20,5,5,97.0
